Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads)
17-Jan-2019 10:34:02.088,-0.0068,-0.0049,-0.9848,-0.0001,-0.0025, 0.0150,-0.0105,-0.0128,-0.0107,-0.0073, 0.0027,-0.4673
17-Jan-2019 10:34:02.127,-0.0077,-0.0050,-0.9845, 0.0001,-0.0023, 0.0148,-0.0105,-0.0160,-0.0118,-0.0073, 0.0027,-0.4673
17-Jan-2019 10:34:02.166,-0.0075,-0.0053,-0.9858,-0.0000,-0.0014, 0.0148,-0.0105,-0.0138,-0.0107,-0.0073, 0.0027,-0.4672
17-Jan-2019 10:34:02.206,-0.0077,-0.0046,-0.9852, 0.0002,-0.0030, 0.0149,-0.0094,-0.0138,-0.0107,-0.0073, 0.0027,-0.4672
17-Jan-2019 10:34:02.246,-0.0080,-0.0051,-0.9843, 0.0002,-0.0021, 0.0152,-0.0105,-0.0128,-0.0118,-0.0073, 0.0027,-0.4672
17-Jan-2019 10:34:02.285,-0.0068,-0.0043,-0.9852, 0.0004,-0.0017, 0.0151,-0.0094,-0.0128,-0.0107,-0.0073, 0.0027,-0.4672
17-Jan-2019 10:34:02.325,-0.0070,-0.0053,-0.9850, 0.0008,-0.0025, 0.0144,-0.0105,-0.0128,-0.0107,-0.0073, 0.0027,-0.4672
17-Jan-2019 10:34:02.365,-0.0064,-0.0046,-0.9848, 0.0007,-0.0015, 0.0153,-0.0084,-0.0128,-0.0118,-0.0073, 0.0028,-0.4672
17-Jan-2019 10:34:02.404,-0.0077,-0.0041,-0.9857,-0.0003,-0.0013, 0.0142,-0.0105,-0.0149,-0.0129,-0.0073, 0.0028,-0.4672
17-Jan-2019 10:34:02.444,-0.0069,-0.0038,-0.9841, 0.0003,-0.0022, 0.0157,-0.0105,-0.0117,-0.0129,-0.0073, 0.0028,-0.4673
17-Jan-2019 10:34:02.484,-0.0076,-0.0049,-0.9846,-0.0004,-0.0013, 0.0146,-0.0105,-0.0128,-0.0129,-0.0073, 0.0028,-0.4673
