Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),Lat,Long,Speed(m/s),TrueHeading,Alt(m), HorizontalAccuracy(m), VerticalAccuracy(m)
52:48.2,0.4224,-0.0863,-0.9997,0.4678,0.144,-0.0276,-0.0317,0.1986,0.5612,-0.0466,0.2324,-1.3382,49.737234,-123.098887,6.5714,224.9771,141.055298,6,3
52:48.3,0.522,-0.1584,-0.8612,0.5642,0.0709,0.1112,0.0517,0.1797,0.5185,-0.0433,0.2314,-1.2855,49.737234,-123.098887,6.5714,222.0482,141.055298,6,3
52:48.4,0.4204,-0.0533,-0.996,0.4553,0.1675,-0.0213,-0.0447,0.2303,0.7631,-0.0358,0.2227,-1.2108,49.737234,-123.098887,6.5714,217.7707,141.055298,6,3
52:48.5,0.4418,-0.1601,-0.9895,0.4591,0.0673,-0.0451,0.0316,0.1572,0.3678,-0.0281,0.221,-1.1675,49.737234,-123.098887,6.5714,214.7701,141.055298,6,3
52:48.6,0.4391,-0.1859,-0.8085,0.4901,0.04,0.1644,-0.006,-0.2728,0.5478,-0.0524,0.2279,-1.1173,49.737234,-123.098887,6.5714,212.2693,141.055298,6,3
52:48.7,0.4571,-0.1122,-0.9545,0.5103,0.0986,0.0216,-0.1472,0.0165,0.7432,-0.0544,0.2124,-1.0484,49.737234,-123.098887,6.5714,208.3343,141.055298,6,3
52:48.8,0.5561,-0.1499,-1.0533,0.6338,0.044,-0.0754,-0.067,-0.354,0.6084,-0.0793,0.1952,-0.9902,49.737234,-123.098887,6.5714,204.9983,141.055298,6,3
52:48.9,0.423,-0.048,-0.8482,0.524,0.1451,0.1278,0.2084,0.1124,0.6976,-0.1031,0.1943,-0.9218,49.737234,-123.098887,6.5714,201.1101,141.055298,6,3
52:49.0,0.4625,-0.1722,-0.9191,0.5538,0.0102,0.0599,-0.1886,0.0062,0.5424,-0.093,0.1834,-0.872,49.737234,-123.098887,6.5714,198.2594,141.055298,6,3
52:49.1,0.4095,-0.125,-1.0356,0.5038,0.0451,-0.0547,-0.0499,-0.0127,0.6502,-0.0959,0.1709,-0.8079,49.737234,-123.098887,6.5714,194.6994,141.055298,6,3
52:49.2,0.3688,-0.1265,-1.0671,0.4754,0.0416,-0.0871,0.0452,0.0061,0.5307,-0.1084,0.1689,-0.7506,49.737127,-123.098921,6.939,191.314,141.058731,9.7,3
52:49.3,0.428,-0.1451,-0.9075,0.5581,0.0281,0.0687,0.1136,-0.1171,0.4854,-0.1325,0.174,-0.7,49.737127,-123.098921,6.939,188.3247,141.058731,9.7,3
52:49.4,0.4268,-0.0829,-0.9346,0.5643,0.0814,0.0421,-0.0297,0.0775,0.6836,-0.1399,0.1651,-0.636,49.737127,-123.098921,6.939,184.6608,141.058731,9.7,3
52:49.5,0.3509,-0.0128,-1.1377,0.4847,0.1288,-0.1569,-0.1697,0.1937,0.8367,-0.1355,0.1421,-0.5612,49.737127,-123.098921,6.939,180.2216,141.058731,9.7,3
52:49.6,0.5217,-0.1632,-0.9186,0.6542,-0.0096,0.0606,0.2452,0.0807,0.3302,-0.1345,0.1542,-0.5217,49.737127,-123.098921,6.939,178.676,141.058731,9.7,3
52:49.7,0.358,0.0098,-1.1046,0.486,0.1377,-0.1211,-0.2862,0.2431,0.9287,-0.1295,0.1283,-0.4408,49.737127,-123.098921,6.939,173.2782,141.058731,9.7,3
52:49.8,0.3896,-0.167,-1.0285,0.5211,-0.0233,-0.0476,0.3315,-0.0017,0.3982,-0.1333,0.1443,-0.3916,49.737127,-123.098921,6.939,170.7737,141.058731,9.7,3
52:49.9,0.3798,-0.0952,-0.9342,0.5164,0.0415,0.0428,0.0952,0.0293,0.7197,-0.147,0.147,-0.3265,49.737127,-123.098921,6.939,166.3198,141.058731,9.7,3
52:50.0,0.4903,-0.1005,-0.9953,0.6156,0.0346,-0.0124,-0.0818,0.338,0.5585,-0.1268,0.1355,-0.2667,49.737127,-123.098921,6.939,162.8929,141.058731,9.7,3
52:50.1,0.4696,-0.1602,-1.1384,0.5714,-0.0448,-0.1503,-0.1076,0.1873,0.6626,-0.1027,0.1157,-0.2039,49.737127,-123.098921,6.939,159.5235,141.058731,9.7,3
52:50.2,0.3915,-0.0844,-0.9252,0.507,0.0322,0.0612,0.2298,-0.1192,0.6466,-0.1165,0.1169,-0.1311,49.737075,-123.098882,7.0201,156.0559,141.037872,6,3
52:50.3,0.3439,-0.1081,-0.8591,0.4707,0.0061,0.1262,-0.0394,-0.0623,0.7461,-0.1279,0.1145,-0.0639,49.737075,-123.098882,7.0201,151.3975,141.037872,6,3
52:50.4,0.4779,-0.0354,-1.0844,0.5898,0.0541,-0.0947,-0.2058,0.1649,0.686,-0.1126,0.0896,0.0012,49.737075,-123.098882,7.0201,147.4674,141.037872,6,3
52:50.5,0.5874,-0.1279,-1.0259,0.6911,-0.0385,-0.0353,0.1563,0.0785,0.5138,-0.1044,0.0896,0.0506,49.737075,-123.098882,7.0201,144.8806,141.037872,6,3
52:50.6,0.3658,-0.0452,-1.0429,0.4687,0.038,-0.0517,0.0427,0.1425,0.8344,-0.1034,0.0832,0.1296,49.737075,-123.098882,7.0201,140.5241,141.037872,6,3
52:50.7,0.4142,-0.1529,-0.8598,0.5287,-0.0538,0.1287,0.292,-0.0445,0.444,-0.1153,0.0993,0.1799,49.737075,-123.098882,7.0201,137.7125,141.037872,6,3
52:50.8,0.3675,-0.0994,-1.0772,0.4737,-0.0217,-0.0859,-0.2731,0.1796,0.7106,-0.1067,0.0778,0.2459,49.737075,-123.098882,7.0201,134.1532,141.037872,6,3
52:50.9,0.4159,-0.1551,-0.9648,0.533,-0.0765,0.0252,0.1382,-0.1051,0.447,-0.1177,0.0787,0.2987,49.737075,-123.098882,7.0201,131.196,141.037872,6,3
52:51.0,0.3474,-0.0552,-1.001,0.4706,-0.0067,-0.0008,-0.1184,0.1355,0.7799,-0.1181,0.0708,0.3626,49.737075,-123.098882,7.0201,127.9261,141.037872,6,3
52:51.1,0.4204,-0.1077,-0.9301,0.5323,-0.0421,0.0615,0.0935,0.1027,0.3986,-0.1124,0.0656,0.4132,49.737075,-123.098882,7.0201,125.1486,141.037872,6,3
52:51.2,0.3127,-0.0796,-0.9174,0.4176,-0.0224,0.0755,-0.0756,0.0698,0.7284,-0.1053,0.0572,0.4731,49.73704,-123.098736,7.4057,123.4629,141.016922,6,3
52:51.3,0.3588,-0.0557,-1.0548,0.4406,-0.0058,-0.0594,-0.0102,0.1939,0.4576,-0.082,0.0499,0.5268,49.73704,-123.098736,7.4057,118.3568,141.016922,6,3
52:51.4,0.3192,-0.2036,-0.9034,0.4036,-0.1366,0.0907,0.1733,0.0027,0.5477,-0.0847,0.0671,0.572,49.73704,-123.098736,7.4057,113.9854,141.016922,6,3
52:51.5,0.3399,-0.0474,-0.9967,0.4106,0.0001,-0.0003,-0.1727,0.1734,0.6839,-0.0708,0.0475,0.6397,49.73704,-123.098736,7.4057,108.8346,141.016922,6,3
52:51.6,0.3963,-0.2259,-0.9626,0.4543,-0.1771,0.0345,0.1052,0.0262,0.3898,-0.0581,0.0489,0.679,49.73704,-123.098736,7.4057,106.1416,141.016922,6,3
52:51.7,0.2619,-0.0895,-0.9591,0.3216,-0.0466,0.0382,-0.0543,0.1484,0.7458,-0.0598,0.0429,0.7534,49.73704,-123.098736,7.4057,101.5194,141.016922,6,3
52:51.8,0.3518,-0.2181,-0.9323,0.3931,-0.1737,0.0659,0.134,0.1674,0.4298,-0.0413,0.0444,0.8018,49.73704,-123.098736,7.4057,98.3484,141.016922,6,3
52:51.9,0.3523,-0.1436,-0.93,0.3716,-0.1103,0.0693,-0.1662,0.1135,0.5577,-0.0193,0.0333,0.856,49.73704,-123.098736,7.4057,95.212,141.016922,6,3
52:52.0,0.3511,-0.1456,-1.0572,0.3499,-0.1175,-0.0576,-0.0625,0.2161,0.4834,0.0012,0.0281,0.9042,49.73704,-123.098736,7.4057,92.631,141.016922,6,3
52:52.1,0.3135,-0.1203,-0.93,0.3249,-0.092,0.0695,0.0709,-0.2003,0.5225,-0.0114,0.0283,0.9576,49.73704,-123.098736,7.4057,89.7896,141.016922,6,3
52:52.2,0.3895,-0.1387,-0.9764,0.3985,-0.102,0.0229,0.1105,0.0353,0.4539,-0.0091,0.0367,1.0041,49.737048,-123.098669,7.4057,87.3536,140.998016,6,3
52:52.3,0.3872,-0.1932,-0.9063,0.3944,-0.1477,0.0927,0.09,0.0621,0.5864,-0.0072,0.0455,1.0556,49.737048,-123.098669,7.4057,84.7285,140.998016,6,3
52:52.4,0.1965,-0.078,-1.0971,0.1915,-0.0608,-0.0729,-0.1131,0.2224,0.8304,0.0006,0.0375,1.1317,49.737048,-123.098669,7.4057,80.1743,140.998016,6,3
52:52.5,0.4035,-0.254,-0.9329,0.393,-0.1607,0.0591,0.2966,0.0521,0.1486,0.005,0.0576,1.1614,49.737048,-123.098669,7.4057,78.5643,140.998016,6,3
52:52.6,0.3327,-0.1512,-0.9346,0.3199,-0.0953,0.0638,-0.1088,0.1408,0.7724,0.0128,0.056,1.2265,49.737048,-123.098669,7.4057,74.9437,140.998016,6,3
52:52.7,0.4254,-0.1226,-1.0378,0.373,-0.0726,-0.0383,-0.1469,0.3403,0.5457,0.0391,0.0466,1.2794,49.737048,-123.098669,7.4057,71.5269,140.998016,6,3
52:52.8,0.4168,-0.1475,-0.9849,0.3656,-0.0999,0.0127,-0.0178,0.157,0.5643,0.0513,0.0477,1.3303,49.737048,-123.098669,7.4057,68.9114,140.998016,6,3
52:52.9,0.3058,-0.149,-0.9117,0.2567,-0.0922,0.0854,0.0857,-0.0053,0.6481,0.0493,0.0568,1.3888,49.737048,-123.098669,7.4057,65.6794,140.998016,6,3
52:53.0,0.3481,-0.1565,-1.0186,0.2939,-0.1012,-0.0217,-0.0466,-0.0068,0.5637,0.0543,0.0554,1.4472,49.737048,-123.098669,7.4057,62.2481,140.998016,6,3
52:53.1,0.4088,-0.1819,-0.9257,0.3587,-0.1151,0.0708,0.089,0.0136,0.5189,0.0503,0.0668,1.4991,49.737048,-123.098669,7.4057,59.409,140.998016,6,3
52:53.2,0.4283,-0.0942,-1.0189,0.3632,-0.0329,-0.0229,-0.115,0.2045,0.6413,0.0652,0.0613,1.5623,49.737095,-123.098601,6.0243,55.9621,140.981125,6,3
52:53.3,0.4236,-0.1904,-0.8852,0.3525,-0.1193,0.1097,0.1072,0.085,0.5021,0.0713,0.0712,1.6149,49.737095,-123.098601,6.0243,52.7128,140.981125,6,3
52:53.4,0.3278,-0.1384,-0.9754,0.2408,-0.0604,0.0177,-0.0704,0.2394,0.8304,0.0874,0.078,1.6871,49.737095,-123.098601,6.0243,48.9345,140.981125,6,3
52:53.5,0.3699,-0.2232,-1.0253,0.2783,-0.1374,-0.0332,0.0432,0.0851,0.4989,0.092,0.0859,1.7452,49.737095,-123.098601,6.0243,46.1021,140.981125,6,3
52:53.6,0.4054,-0.2101,-1.0094,0.3133,-0.1146,-0.0182,0.1094,-0.0284,0.4259,0.0926,0.0957,1.7976,49.737095,-123.098601,6.0243,42.5968,140.981125,6,3
52:53.7,0.4106,-0.2147,-0.9911,0.3234,-0.1082,-0.0006,0.0441,0.0569,0.5693,0.0878,0.1067,1.8535,49.737095,-123.098601,6.0243,39.9121,140.981125,6,3
52:53.8,0.3545,-0.1695,-0.8445,0.2862,-0.0512,0.1461,0.0642,-0.0866,0.7172,0.0688,0.1186,1.9234,49.737095,-123.098601,6.0243,35.3623,140.981125,6,3
52:53.9,0.4246,-0.1174,-1.1174,0.3274,-0.0058,-0.1284,-0.1597,0.5067,0.4918,0.0979,0.1118,1.9862,49.737095,-123.098601,6.0243,31.2547,140.981125,6,3
52:54.0,0.4472,-0.3148,-0.9883,0.3763,-0.1633,-0.0241,0.2068,0.0035,0.2616,0.1037,0.1257,2.0157,49.737095,-123.098601,6.0243,30.1539,140.981125,6,3
52:54.1,0.2615,-0.0985,-0.9348,0.1749,0.0341,0.0526,-0.1333,-0.0038,0.7677,0.0875,0.133,2.0894,49.737095,-123.098601,6.0243,25.6872,140.981125,6,3
52:54.2,0.3123,-0.1616,-1.0814,0.2147,-0.0245,-0.0956,-0.0123,0.2567,0.4557,0.0986,0.1376,2.1365,49.737138,-123.098581,5.889,22.7594,140.96608,6,3
52:54.3,0.4148,-0.2023,-0.8309,0.3261,-0.0544,0.1541,0.1299,-0.0128,0.3213,0.0898,0.1484,2.1718,49.737138,-123.098581,5.889,21.5344,140.96608,6,3
52:54.4,0.3353,-0.1134,-0.9406,0.2427,0.0239,0.0456,-0.286,0.1421,0.7489,0.0936,0.1377,2.2402,49.737138,-123.098581,5.889,16.9113,140.96608,6,3
52:54.5,0.3021,-0.0993,-1.1267,0.2058,0.0345,-0.1404,-0.0712,0.0791,0.6142,0.0973,0.1342,2.3019,49.737138,-123.098581,5.889,13.0172,140.96608,6,3
52:54.6,0.3836,-0.1988,-0.9277,0.3056,-0.0454,0.0574,0.2376,-0.1187,0.3989,0.0791,0.1541,2.3421,49.737138,-123.098581,5.889,10.6293,140.96608,6,3
52:54.7,0.2703,-0.1864,-0.8848,0.1979,-0.0256,0.0995,0.0292,0.0908,0.595,0.0734,0.1614,2.4003,49.737138,-123.098581,5.889,7.4964,140.96608,6,3
52:54.8,0.1751,-0.1365,-0.9714,0.1123,0.0141,0.0152,-0.2325,-0.0189,0.6373,0.0636,0.1512,2.4651,49.737138,-123.098581,5.889,3.7062,140.96608,6,3
52:54.9,0.3284,-0.1917,-0.9815,0.2639,-0.0379,0.0045,0.0349,0.173,0.2291,0.0652,0.1544,2.4978,49.737138,-123.098581,5.889,2.1726,140.96608,6,3
52:55.0,0.2229,-0.1573,-1.0151,0.1642,-0.0022,-0.029,-0.0252,-0.0521,0.4888,0.0595,0.1557,2.5452,49.737138,-123.098581,5.889,359.71,140.96608,6,3
52:55.1,0.2026,-0.2005,-0.7741,0.1626,-0.0278,0.21,0.2163,-0.0586,0.3276,0.0406,0.1735,2.5851,49.737138,-123.098581,5.889,357.1205,140.96608,6,3
52:55.2,0.2524,-0.1075,-1.0449,0.194,0.0441,-0.0581,-0.3276,0.3745,0.7028,0.0591,0.1522,2.6488,49.737165,-123.098577,5.6628,353.368,140.952667,6,3
52:55.3,0.4098,-0.1431,-0.9288,0.3376,0.0045,0.0577,0.0112,0.1718,0.4213,0.0731,0.1481,2.6945,49.737165,-123.098577,5.6628,350.4417,140.952667,6,3
52:55.4,0.1809,-0.0969,-0.999,0.0902,0.0542,-0.0147,-0.0319,0.3772,0.7572,0.0919,0.1517,2.7576,49.737165,-123.098577,5.6628,347.2066,140.952667,6,3
52:55.5,0.2921,-0.1073,-0.9138,0.1919,0.0587,0.0512,0.1586,-0.0654,0.3927,0.0877,0.1631,2.8026,49.737165,-123.098577,5.6628,344.5818,140.952667,6,3
52:55.6,0.3617,-0.2093,-0.968,0.2582,-0.0446,0.0129,-0.0742,0.3069,0.4356,0.1051,0.1654,2.84,49.737165,-123.098577,5.6628,342.2389,140.952667,6,3
52:55.7,0.3249,-0.166,-0.9184,0.221,-0.0059,0.0632,-0.0936,0.0015,0.5904,0.1055,0.1608,2.9,49.737165,-123.098577,5.6628,338.8638,140.952667,6,3
52:55.8,0.2143,-0.0833,-1.0217,0.1113,0.0711,-0.0391,-0.1321,0.0843,0.6345,0.1044,0.155,2.9625,49.737165,-123.098577,5.6628,335.2465,140.952667,6,3
52:55.9,0.3487,-0.1312,-0.9458,0.2605,0.0263,0.0377,0.0593,-0.1482,0.3678,0.0894,0.1581,3.0026,49.737165,-123.098577,5.6628,332.693,140.952667,6,3
52:56.0,0.383,-0.098,-0.921,0.2997,0.0599,0.0629,-0.053,0.0144,0.5659,0.0844,0.1586,3.0545,49.737165,-123.098577,5.6628,329.8652,140.952667,6,3
52:56.1,0.2772,-0.1151,-0.909,0.1948,0.0448,0.0747,-0.0927,0.0986,0.7264,0.0836,0.1606,3.1175,49.737165,-123.098577,5.6628,326.604,140.952667,6,3
52:56.2,0.2693,-0.0821,-0.9915,0.184,0.0803,-0.0085,0.0025,0.1038,0.5662,0.0865,0.1632,-3.1016,49.737244,-123.098624,6.0872,323.2937,140.940704,6,3
52:56.3,0.3479,-0.1948,-1.0082,0.2581,-0.0242,-0.0269,0.0411,0.1291,0.4393,0.0913,0.1715,-3.0578,49.737244,-123.098624,6.0872,320.5137,140.940704,6,3
52:56.4,0.3028,-0.151,-0.8649,0.2294,0.0258,0.1194,-0.0381,-0.023,0.601,0.0811,0.1746,-3.0005,49.737244,-123.098624,6.0872,317.3679,140.940704,6,3
52:56.5,0.2567,-0.0717,-1.0319,0.169,0.094,-0.0444,-0.1022,0.2204,0.6425,0.0869,0.168,-2.9322,49.737244,-123.098624,6.0872,313.4075,140.940704,6,3
52:56.6,0.3696,-0.1405,-1.0162,0.2814,0.0304,-0.0348,0.0166,0.1358,0.3891,0.0896,0.1717,-2.8924,49.737244,-123.098624,6.0872,310.6295,140.940704,6,3
52:56.7,0.3277,-0.1331,-0.8568,0.2557,0.0454,0.1245,0.0815,-0.1069,0.5666,0.0733,0.1795,-2.836,49.737244,-123.098624,6.0872,307.7679,140.940704,6,3
52:56.8,0.2316,-0.0508,-1.1253,0.1509,0.1229,-0.1438,-0.1366,0.3216,0.803,0.082,0.1746,-2.7619,49.737244,-123.098624,6.0872,302.7973,140.940704,6,3
52:56.9,0.4429,-0.1441,-0.8635,0.3633,0.0381,0.1165,0.1418,0.054,0.1892,0.081,0.1833,-2.7312,49.737244,-123.098624,6.0872,301.1481,140.940704,6,3
52:57.0,0.2968,-0.1198,-1.1236,0.1953,0.0572,-0.1447,-0.1761,0.4333,0.8055,0.1033,0.178,-2.6663,49.737244,-123.098624,6.0872,297.6611,140.940704,6,3
52:57.1,0.3722,-0.0839,-0.9092,0.2866,0.0966,0.0707,0.0592,-0.0742,0.4364,0.0872,0.1815,-2.6077,49.737244,-123.098624,6.0872,293.7613,140.940704,6,3
52:57.2,0.397,-0.1237,-1.0408,0.3002,0.0593,-0.0625,-0.0509,0.2869,0.5669,0.0986,0.1839,-2.5547,49.737275,-123.098736,6.4547,291.0847,140.930023,12.1,3
52:57.3,0.3494,-0.1034,-0.879,0.2678,0.0852,0.0997,0.0762,-0.1324,0.5611,0.0832,0.1897,-2.495,49.737275,-123.098736,6.4547,287.1463,140.930023,12.1,3
52:57.4,0.2971,-0.0815,-0.9364,0.215,0.1068,0.0422,-0.0563,0.1366,0.6016,0.0837,0.1895,-2.4359,49.737275,-123.098736,6.4547,283.4421,140.930023,12.1,3
52:57.5,0.4157,-0.0781,-0.9585,0.328,0.1028,0.0211,-0.0657,0.0441,0.423,0.0893,0.1819,-2.3885,49.737275,-123.098736,6.4547,280.1793,140.930023,12.1,3
52:57.6,0.484,-0.0681,-1.0177,0.388,0.1051,-0.0375,-0.1267,0.1761,0.5857,0.0976,0.1741,-2.3378,49.737275,-123.098736,6.4547,277.2771,140.930023,12.1,3
52:57.7,0.3974,-0.0925,-0.8801,0.315,0.0831,0.1009,0.012,-0.0619,0.6799,0.0838,0.1766,-2.2748,49.737275,-123.098736,6.4547,273.734,140.930023,12.1,3
52:57.8,0.2746,0.0052,-0.9434,0.2038,0.179,0.0388,-0.1258,0.072,0.7273,0.0719,0.1747,-2.2005,49.737275,-123.098736,6.4547,269.1686,140.930023,12.1,3
52:57.9,0.4363,-0.1332,-0.9921,0.3629,0.0388,-0.0097,-0.0176,0.0964,0.4018,0.0746,0.1728,-2.1609,49.737275,-123.098736,6.4547,266.8011,140.930023,12.1,3
52:58.0,0.4612,-0.073,-0.9347,0.3901,0.0969,0.0482,-0.0177,0.0423,0.5308,0.0722,0.1707,-2.1063,49.737275,-123.098736,6.4547,263.7526,140.930023,12.1,3
52:58.1,0.3489,-0.0476,-0.9594,0.2801,0.1193,0.0242,-0.0809,0.0777,0.6665,0.0698,0.1677,-2.0435,49.737275,-123.098736,6.4547,260.3605,140.930023,12.1,3
52:58.2,0.3663,-0.0075,-0.9577,0.3023,0.1628,0.0256,0.0559,-0.0439,0.5294,0.065,0.1711,-1.9906,49.737268,-123.098813,6.4547,257.0952,140.986603,10,3
52:58.3,0.4182,-0.1233,-0.9779,0.3398,0.0603,0.002,0.1173,0.2948,0.1537,0.0799,0.1847,-1.9714,49.737268,-123.098813,6.4547,255.8963,140.986603,10,3
52:58.4,0.4625,-0.0562,-0.84,0.4008,0.1331,0.1399,0.0997,-0.1301,0.5227,0.0629,0.1904,-1.9202,49.737268,-123.098813,6.4547,253.1936,140.986603,10,3
52:58.5,0.4397,0.0173,-1.0022,0.3728,0.1982,-0.021,-0.1193,0.1885,0.6391,0.0681,0.182,-1.8594,49.737268,-123.098813,6.4547,249.6292,140.986603,10,3
52:58.6,0.4454,-0.13,-1.0491,0.365,0.0497,-0.0686,0.0241,0.0904,0.3334,0.0818,0.1806,-1.8208,49.737268,-123.098813,6.4547,247.3106,140.986603,10,3
52:58.7,0.2948,-0.1242,-0.7981,0.2495,0.0783,0.1801,0.2162,-0.2213,0.4594,0.0463,0.204,-1.7708,49.737268,-123.098813,6.4547,244.5775,140.986603,10,3
52:58.8,0.3069,-0.0403,-1.082,0.2432,0.1325,-0.0848,-0.21,0.1504,0.6134,0.0404,0.1922,-1.7124,49.737268,-123.098813,6.4547,241.1553,140.986603,10,3
52:58.9,0.5385,-0.0045,-0.9497,0.5158,0.1798,0.0329,-0.0806,-0.1093,0.448,0.023,0.1854,-1.6652,49.737268,-123.098813,6.4547,238.4438,140.986603,10,3
52:59.0,0.4978,-0.0714,-0.8734,0.4757,0.1069,0.1104,-0.0626,0.1134,0.5684,0.0225,0.1792,-1.615,49.737268,-123.098813,6.4547,236.0658,140.986603,10,3
52:59.1,0.3339,0.0188,-0.9562,0.3136,0.1859,0.0296,-0.0544,0.0541,0.8501,0.0205,0.1678,-1.5323,49.737268,-123.098813,6.4547,231.3654,140.986603,10,3
52:59.2,0.4231,-0.0045,-1.0531,0.3951,0.1589,-0.067,-0.0476,0.1615,0.5355,0.0284,0.1641,-1.475,49.737235,-123.098886,6.4547,228.4382,141.042679,10.1,3
52:59.3,0.4673,-0.1585,-0.9059,0.4479,0.0159,0.0786,0.1168,-0.0078,0.537,0.0197,0.1753,-1.4256,49.737235,-123.098886,6.4547,225.9017,141.042679,10.1,3
52:59.4,0.2827,0.0278,-1.059,0.2714,0.1851,-0.0715,-0.2264,0.0772,0.9121,0.0115,0.158,-1.3353,49.737235,-123.098886,6.4547,219.7911,141.042679,10.1,3
52:59.5,0.4816,-0.0883,-0.8707,0.4799,0.0688,0.1169,0.0552,-0.0366,0.2305,0.0017,0.1578,-1.2976,49.737235,-123.098886,6.4547,217.2091,141.042679,10.1,3
52:59.6,0.4149,-0.0428,-0.8425,0.4151,0.1091,0.1459,-0.08,-0.0337,0.7782,-0.0002,0.1525,-1.2359,49.737235,-123.098886,6.4547,213.9433,141.042679,10.1,3
52:59.7,0.3963,0.0307,-1.1776,0.3729,0.1525,-0.1854,-0.2901,0.3579,0.6312,0.0236,0.1221,-1.1669,49.737235,-123.098886,6.4547,210.311,141.042679,10.1,3
52:59.8,0.4041,-0.1602,-0.8541,0.4005,-0.0081,0.1342,0.3744,-0.233,0.2928,0.0037,0.1526,-1.1384,49.737235,-123.098886,6.4547,207.8215,141.042679,10.1,3
52:59.9,0.2914,-0.0939,-0.941,0.2985,0.0575,0.0555,-0.0626,0.0154,0.5798,-0.0086,0.1521,-1.0827,49.737235,-123.098886,6.4547,204.6028,141.042679,10.1,3
53:00.0,0.331,-0.0453,-0.9729,0.355,0.1031,0.0158,-0.0028,-0.0183,0.5295,-0.0243,0.1489,-1.0268,49.737235,-123.098886,6.4547,201.5508,141.042679,10.1,3
53:00.1,0.4702,-0.0688,-1.0098,0.4894,0.0743,-0.0202,-0.0453,0.1751,0.401,-0.0194,0.1436,-0.9848,49.737235,-123.098886,6.4547,199.1318,141.042679,10.1,3
53:00.2,0.4367,-0.1026,-0.939,0.4549,0.0397,0.0507,-0.0071,0.1187,0.562,-0.0183,0.1428,-0.9311,49.737158,-123.098926,6.165,196.3973,141.028198,10.8,3
53:00.3,0.3491,-0.0645,-0.8782,0.3722,0.069,0.1126,-0.0938,0.0466,0.6963,-0.0232,0.1339,-0.8627,49.737158,-123.098926,6.165,192.6099,141.028198,10.8,3
53:00.4,0.2983,-0.0455,-1.0486,0.3102,0.0713,-0.0556,-0.163,0.193,0.6125,-0.012,0.1171,-0.8001,49.737158,-123.098926,6.165,188.7876,141.028198,10.8,3
53:00.5,0.4129,-0.1127,-1.0055,0.4305,0.0246,-0.0495,0.1577,0.0014,0.268,-0.0076,0.1233,-0.7687,49.737158,-123.098926,6.165,187.5184,141.028198,10.8,3
53:00.6,0.3812,-0.0727,-0.8823,0.3966,0.0561,0.1093,0.0325,-0.0138,0.4825,-0.0155,0.1292,-0.7205,49.737158,-123.098926,6.165,184.922,141.028198,10.8,3
53:00.7,0.3901,-0.0773,-0.8938,0.4031,0.0439,0.0987,-0.0572,0.0317,0.5297,-0.0131,0.1215,-0.67,49.737158,-123.098926,6.165,182.0782,141.028198,10.8,3
53:00.8,0.4003,-0.0681,-0.9819,0.3987,0.0486,0.0113,-0.0283,0.2015,0.4459,0.0016,0.1169,-0.6226,49.737158,-123.098926,6.165,179.1677,141.028198,10.8,3
53:00.9,0.489,-0.0845,-1.0727,0.4567,0.0245,-0.0792,-0.0973,0.4333,0.1521,0.0325,0.1092,-0.5947,49.737158,-123.098926,6.165,176.7519,141.028198,10.8,3
53:01.0,0.4337,-0.1044,-0.8897,0.4154,0.0194,0.1025,0.0741,-0.0692,0.4866,0.0184,0.1241,-0.5564,49.737158,-123.098926,6.165,175.5861,141.028198,10.8,3
53:01.1,0.3283,-0.0046,-0.9844,0.319,0.116,0.0083,-0.0818,0.0552,0.5212,0.0094,0.1209,-0.5013,49.737158,-123.098926,6.165,172.2868,141.028198,10.8,3
53:01.2,0.4322,-0.0416,-1.0421,0.4189,0.0782,-0.0494,0.0573,0.0203,0.3044,0.0134,0.1201,-0.4684,49.737158,-123.098926,6.165,169.5289,141.028198,10.8,3
53:01.3,0.3487,-0.0336,-0.9537,0.3548,0.0813,0.0397,-0.102,-0.1944,0.4531,-0.0062,0.1151,-0.4261,49.73708,-123.098886,6.2263,167.2243,141.00882,10.8,3
53:01.4,0.3977,-0.0484,-0.8726,0.4086,0.0696,0.1203,0.0624,0.0035,0.4442,-0.011,0.1184,-0.3813,49.73708,-123.098886,6.2263,164.6197,141.00882,10.8,3
53:01.5,0.425,0.001,-1.0272,0.4149,0.1049,-0.0326,-0.1524,0.2003,0.6381,0.0102,0.1041,-0.3228,49.73708,-123.098886,6.2263,161.4935,141.00882,10.8,3
53:01.6,0.4292,-0.0367,-1.0948,0.4034,0.0765,-0.1196,-0.0102,0.1777,0.4918,0.0253,0.0983,-0.2715,49.73708,-123.098886,6.2263,158.1947,141.00882,10.8,3
53:01.7,0.3899,-0.0509,-0.9053,0.3924,0.0581,0.0847,0.0442,-0.0738,0.5496,0.0128,0.1047,-0.2169,49.73708,-123.098886,6.2263,155.3217,141.00882,10.8,3
53:01.8,0.2696,-0.0048,-0.9242,0.2712,0.0981,0.0705,0.0003,-0.0637,0.6383,-0.0016,0.1031,-0.1557,49.73708,-123.098886,6.2263,151.8109,141.00882,10.8,3
53:01.9,0.3202,0.078,-1.045,0.3226,0.1599,-0.0698,-0.0008,-0.0816,0.6051,-0.009,0.0969,-0.1048,49.73708,-123.098886,6.2263,148.7079,141.00882,10.8,3
